	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LRRC74B	0.0					
LMX1A	0.0					
CHCHD10	28.262250035819896	-5.067369125309854	0.8140331404828212	-6.225015755874859	4.815076186765886e-10	1.1938440937350766e-08
IL17REL	0.0					
C2orf91	0.23292970082410536	0.8455051690666089	3.2797811025494332	0.2577931705287839	0.7965665355209162	
EML6	0.20935577636031397	0.7036046619093329	3.0627201649642655	0.22973194546408787	0.8183000698337947	
PAIP2B	11.950470347813983	-4.784071156051654	0.6558848850014039	-7.294071361381373	3.0072602138847497e-13	1.5262648830734152e-11
RGPD1	0.0					
ANKRD36C	5.823790079823957	5.506513367894878	1.9963646113531708	2.7582703763529786	0.005810811370444355	0.017818159348694716
PHOX2A	0.0					
LMX1B	0.36010918351096605	-2.8420927111731524	3.3748355756066446	-0.8421425718384136	0.3997081543203914	
FSIP2	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
C2orf66	0.17502521692793752	0.42754711384672794	3.3034532815187485	0.1294242955511588	0.8970219242839296	
ASB18	0.0					
IQCF3	0.0					
FOXL2NB	0.5952925194080436	-2.699083497203123	2.1099139393189827	-1.2792386679403174	0.20081302296304993	
C3orf80	0.38342808680498125	0.546237263465365	2.2138894317903413	0.246731953105549	0.8051156759070667	
C4orf48	7.019203381243247	-0.6655921090563707	0.9583318712946807	-0.6945319559884547	0.48734866759417117	0.596405858046258
DTHD1	0.0					
PRR27	0.0					
AMTN	0.0					
CCSER1	0.05823242520602634	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
C4orf3	192.43543010591108	3.5750596684235587	0.7074147531423702	5.053696791794308	4.333393707077359e-07	5.1113009851730905e-06
RGS7BP	1.508990333177312	1.243285482172606	1.3727855992272557	0.9056661745814163	0.36511257128344854	0.4822518622007628
LNPEP	3.7244235843569995	2.1583143484150438	0.742645121274394	2.9062526455588005	0.003657859749035777	0.012168493453186104
C5orf63	1.2197994311771483	3.2394475669375966	1.8613166116721929	1.7404065201069157	0.0817876614633618	0.15121569001953775
STMND1	0.0					
MCCD1	0.0					
SAPCD1	0.14422003478311732	0.18551138300802328	3.32052995771763	0.05586800461680964	0.9554469596216917	
RAB44	0.0					
CRIP3	3.876017410677544	-0.9184348732918445	0.9414756519807663	-0.9755269521410921	0.3292989391130309	0.4451104596444384
KLHL31	0.3658906732371736	1.510192651037329	2.774196996997822	0.5443710928501573	0.5861861338691514	
TCP10L2	0.0					
VWA5A	8.33564956937375	-0.7366517475825712	0.8460130459322158	-0.8707333192136061	0.38389978127081026	0.5002679869847768
C7orf65	0.0					
LRRD1	0.0					
PRRT4	0.0					
LOR	0.0					
RAB19	1.341114634472689	-4.517361680130016	1.7830761908589499	-2.5334653130856375	0.011294091760448245	0.030906009872125998
OR2A7	0.0					
USP17L1	0.0					
C8orf59	76.67210289467202	1.8741017780427998	0.5510055943940858	3.401239111017845	0.000670811243024034	0.002877713909427609
SAMD12	1.835789455361998	-0.02348509317893623	0.8422501472036387	-0.027883750756125446	0.9777548684232437	0.9839913764474807
HACD4	1.9882849692872704	0.955255899011861	0.9497078211069642	1.0058418787142662	0.3144916384331635	0.42978165526709833
TMEM215	0.0					
LOX	82.98958451982156	9.3401125826732	1.5798762956280652	5.91192652774129	3.3812936754383358e-09	6.90409022905888e-08
TOMM5	214.1215086107958	0.25333958953492947	1.0122345806535487	0.25027754867983354	0.8023727176326085	0.8583275641911211
C9orf170	0.04798868714120196	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
CENPP	3.2912268561130533	0.7300693897362928	0.7944812064240069	0.9189259403911714	0.35813431064439394	0.47531414283394113
C9orf152	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
SNX30	11.184407360425807	1.042989853948649	0.5749151467855855	1.814163115687804	0.06965261686470162	0.13334535806638195
WDR38	0.0					
LCNL1	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
C9orf139	0.05823242520602634	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
FAM166A	0.09623134764191538	-0.29279834436368635	3.363572588700402	-0.08704980690689244	0.930631922144746	
LOXL1	13.336447630354241	2.8183906607701146	0.48717685114216025	5.785148974469019	7.244809582227631e-09	1.3442015474321877e-07
SLC25A53	0.3862312705684671	0.547604800954076	2.211574871825591	0.24760852907595393	0.8044373109495127	
GOLGA7B	0.0					
OR51T1	0.0					
OR51A4	0.0					
OR51A2	0.0					
LOXL2	100.9991359246364	4.1104322607481985	0.37777729437884966	10.880569906951841	1.4266816999775685e-27	7.221981655428116e-25
FIGNL2	1.0913419714223294	-3.6567109227734016	1.617213250707469	-2.2611185761517416	0.02375191536926185	0.05678244024623459
LPA	0.0					
RNF223	0.0					
LDLRAD2	0.0					
OR2T2	0.0					
OR2T5	0.0					
OR14I1	0.0					
ARL2	57.23507795010621	-0.40600631102894336	0.41764375382375996	-0.9721354798479102	0.3309831533652069	0.4470885401638758
SRRD	8.808102424243781	0.15127268160008453	0.41033557492416867	0.36865602410427173	0.712384131042623	0.7876551518053173
VWC2L	0.0					
OR5K2	0.0					
CFAP99	0.0					
LPL	2.9694013360758333	-2.6271614460125163	0.9994922170447464	-2.6284961515562264	0.008576332588046697	0.0246088485149219
OR2A42	0.0					
SOHLH1	0.0					
XKRX	0.05823242520602634	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
LPO	0.0					
KPNA7	0.10222480803385725	-0.29279834436368635	3.363572588700402	-0.08704980690689244	0.930631922144746	
C7orf61	0.0					
LPP	30.980438548248163	2.489722716929534	0.7848973836962153	3.1720359484510015	0.0015137426783862914	0.0057748730973685766
GRIFIN	0.0					
IGLON5	9.296770002144656	-7.3385403914416125	1.6871378305731466	-4.349698203939033	1.3632501851180827e-05	0.00010210928790998513
UFSP1	0.31957319302091336	1.308672054467699	2.329135707889126	0.5618702465618616	0.5742044268145661	
IFITM10	0.14422003478311732	0.18551138300802328	3.32052995771763	0.05586800461680964	0.9554469596216917	
ARL3	44.93943853731053	3.1175473313500888	0.4821674367958837	6.465694473411406	1.0083462954274263e-10	2.9268545963238215e-09
OR2T27	0.0					
OR2T35	0.0					
OR4A47	0.0					
OR4C45	0.0					
OR5H14	0.0					
OR5H15	0.0					
OR5K3	0.0					
OR5K4	0.0					
OR6C65	0.0					
OR6C68	0.0					
LRMP	0.05823242520602634	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
APOBEC4	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
DEFB133	0.0					
ZBTB34	8.383284779730436	-1.8406262208986195	0.453079489786827	-4.062479680474238	4.8554175312969284e-05	0.00030469249787048753
LRCH4	6.834548322750388	-0.7943941354371655	1.0194448493608907	-0.779241894188966	0.4358372357938556	0.5503229477139291
LRP1	51.03832818788187	2.196827908148917	0.581626279950565	3.777043754514728	0.00015870085985757594	0.0008426821444098296
LRP2	0.0					
LRP3	5.757580660285154	-2.2290503233446968	0.6812236595513288	-3.272126991027889	0.001067416195043299	0.004299747796280186
LRP4	3.1632020953845763	-0.6316137115305542	0.6987014545649878	-0.9039822479313394	0.3660048145682393	0.48316771620010207
LRP6	20.110743977053875	-0.9529896410335296	0.45218762886611635	-2.1075093173672172	0.03507345490701307	0.0775445684559239
HAPLN4	0.3665970798560327	-2.85872993485549	3.373607739639511	-0.8473806546225678	0.3967829837932526	
CUEDC1	3.667565056373604	2.703098454697589	1.057223421014057	2.556790174119353	0.010564291949697957	0.029261089061006374
LRP5	7.360189869175477	-1.3468462727709463	0.5522452633575496	-2.438855273438415	0.014733867775944579	0.038428887850998426
SPINK6	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
CTXN1	5.82552517226402	-4.950091366258669	1.1269517173404882	-4.392460910340038	1.1207478545601644e-05	8.628622107130188e-05
C6orf201	0.24844199889554544	0.9580760276240227	3.2744678231653923	0.2925898434078552	0.7698356779855061	
YY2	0.7419135991988646	2.54213304477509	1.7369922883951814	1.4635258093884709	0.1433235566840727	0.233817361374352
LRPAP1	31.174689719086803	3.01342900126766	0.3721121721527471	8.098173687343632	5.579037862768086e-16	4.8762396399114737e-14
LSAMP	0.19053751499937757	0.5824466564290711	3.293893942070136	0.17682617190249206	0.8596449307769736	
C16orf74	2.581599002230146	3.1568030257475916	1.4094412399025513	2.239754972662679	0.025106834542903002	0.059331439965323585
SCGB1D4	0.0					
LSP1	0.05823242520602634	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
FAM45A	12.796810558166827	1.457174130631886	0.4531986721510468	3.21530979717042	0.0013030381432588376	0.005095143354506475
GTF2H5	83.47001073971222	6.329562885398381	0.6560362857697304	9.648190233825064	5.003084678159734e-22	1.125601402869678e-19
LSS	15.466333555490456	-1.7954080801862637	1.0991171002904132	-1.6335002700912156	0.10236382396473166	0.18018228011410098
ANKHD1-EIF4EBP3	0.12289334667500929	-1.9278419295432625	3.46791729614281	-0.5559077004770281	0.5782739537949502	
POTEG	0.0					
LTA4H	100.13109379193001	-0.6895585846009776	0.5640779766004685	-1.2224525920276905	0.2215365213350763	0.32995552258181216
LTA	0.0					
ARNT	15.929006847807864	0.9754907649918125	0.3777228707496574	2.58255679105631	0.009807121984643306	0.027567497684273835
LTB	0.0					
CYP4F3	0.0					
LTBP1	54.18806434753481	2.267731867938999	0.8043900638802304	2.819194281192231	0.004814436838573989	0.015231925299957132
LTBP2	99.95615158750148	9.608429754780543	1.8553126303159018	5.178873682946107	2.2322955139077712e-07	2.8309142169588216e-06
LTBP3	6.086456842410306	3.215313613612535	0.7616051974620756	4.221759022032728	2.424031859054494e-05	0.00016895905367557686
LTBR	11.82542965013144	3.9916316484343657	0.8443336306780038	4.727552596985942	2.2724221102543953e-06	2.192824163421815e-05
LTC4S	0.17535315823779604	0.42992158024128396	3.3032991043374023	0.1301491529110321	0.8964484224012037	
LTF	0.0					
DUOXA2	0.0					
ERVFRD-1	0.0					
LTK	0.0					
BCAM	11.186206053351727	-3.176524525399997	0.868830040607039	-3.6560942611751837	0.0002560872218969759	0.0012647169344822602
ARNTL	3.0621335671872316	2.5292785182371773	0.8708440630649209	2.904398876344663	0.003679590472402669	0.012220706574417721
LUM	205.1272693359357	10.645496214055797	1.6584147081352487	6.419079716210297	1.3710060723437955e-10	3.882599713963816e-09
LY6E	31.43806886243958	-0.7931721061050576	1.3025143292739776	-0.6089546105394267	0.542554524956739	0.6461616433388316
LY6H	0.0					
LY9	0.6573807405771638	2.3526621003446304	2.528414650693354	0.9304890318126705	0.3521179404238126	
CD180	0.0					
LY75	0.5281506147338916	-2.6270036107936847	1.8948901363339803	-1.386361963905789	0.165636404730661	
LYL1	0.11679279172191116	-0.29279834436368635	3.363572588700402	-0.08704980690689244	0.930631922144746	
LYN	11.434876151984307	-1.0773077191428768	0.46763924105217175	-2.303715395480868	0.021238625043588116	0.05165878100205406
SH2D1A	0.05823242520602634	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
LYZ	0.0					
ARR3	0.0					
TACSTD2	0.3710151843243711	0.10493141081188737	2.202417303086463	0.04764374610789549	0.9620001672434234	
TM4SF1	48.174802932172675	8.554677525084008	1.5288983892000094	5.59532117079423	2.2021372907145683e-08	3.6300903588726305e-07
EPCAM	137.43671055173039	-11.248565146221134	1.5300200160119708	-7.351907183241141	1.9539848045533685e-13	1.0411825171280208e-11
M6PR	72.90285756691291	-0.7345558026241957	0.654625240846214	-1.122101252427508	0.2618193914401601	0.37382110548907094
CAPRIN1	122.83675822555423	-1.372948824797749	0.27311326237681816	-5.0270309572278205	4.981319640470685e-07	5.769118428224819e-06
NBR1	26.77910780482198	0.35283492022856205	0.3032866182437249	1.1633712106118033	0.2446789249284802	0.3558300525444225
FAM19A1	0.0					
TNFSF12-TNFSF13	0.0					
ARRB1	7.16218437467339	-0.8371769493693954	0.7199662883246893	-1.1628002073783856	0.24491057301260788	0.3560816840031323
C2orf27B	0.0					
NOMO3	0.36846000403148654	-2.408737984238305	3.4120829515322355	-0.7059435595364506	0.4802232373034442	
MAB21L1	0.16078517454974212	0.3170319519836873	3.2334699222864276	0.0980469772731054	0.9218949905729324	
SPINK14	0.0					
MARCKS	142.52739462824658	0.16857027251282777	0.5864939987255307	0.28742028542344183	0.7737905306494678	0.8371543945536818
FNDC9	0.0					
MXD1	3.593001227837705	3.712386587206399	1.1969438224468951	3.101554573895724	0.001925073842248409	0.007106570072766916
MAD2L1	65.44739684120337	-2.0514619681932893	0.7453884855859564	-2.7522050687174455	0.005919543990330834	0.018096763950309337
SMAD1	8.322721821113547	-0.938589652023519	0.43356399916762417	-2.1648237718663585	0.030401183606233898	0.06907499151526757
SMAD2	30.939980433898384	0.9430926046502404	0.5484472977611394	1.7195683313603953	0.08551093683398107	0.156621795808237
SMAD3	13.113915635234024	2.030250115682909	0.4664765281922716	4.352309265271507	1.3471105309401538e-05	0.00010102497432340698
SMAD4	27.416008635147566	-0.5213254404390294	0.3507458525297212	-1.4863338701769933	0.13719083206252397	0.2263043338394574
ARRB2	13.144504444679667	-0.9439548133369678	0.932043108545981	-1.0127802079987154	0.3111651563896115	0.4262468985561025
SMAD5	35.588207079265516	0.2288236027104095	0.47032573058119004	0.486521548433355	0.6265974311344937	0.7187058337285653
SMAD6	4.023914971087515	1.2155382643694266	1.0948055938585612	1.110277725276642	0.2668793685765899	0.37928848840560847
SMAD7	12.29183081197828	0.2942964463011665	0.5717614100255259	0.514718973930101	0.6067494126480248	0.702506300796803
SMAD9	2.7061371802539607	4.39674408847869	1.703539581919084	2.5809462457723686	0.00985299224087154	0.02767722606574528
MAF	3.5755458168274217	2.4678615211207857	1.3451583207032278	1.834625324869288	0.06656122366758502	0.12847987072410078
MAFG	12.701248834828872	-0.5790356748527823	0.6173977534915436	-0.9378648878752573	0.3483138495463223	0.4651714805032724
MAG	0.0					
ASIC1	0.4118082363494576	1.6807933102593693	1.9222555867949533	0.8743859670928656	0.3819080968960141	
ARSA	3.134864710589909	3.474816276498471	1.0946089062481112	3.174482006005939	0.00150104197360754	0.005732838395900032
MAGEA1	0.0					
MAGEA2	0.0					
MAGEA3	0.0					
MAGEA4	2.3964172615069828	-5.390585948709042	2.8603638689159303	-1.8845804924644283	0.05948649807297951	0.11789583443533899
MAGEA5	0.0					
MAGEA6	0.0					
MAGEA8	0.0					
MAGEA9	0.0					
MAGEA10	0.0					
ARSB	10.980005320254282	1.2044717578168	0.4970606796423772	2.4231885706255976	0.015384938298171245	0.03981078069957028
MAGEA11	0.0					
MAGEA12	0.0					
MAGEB1	0.0					
MAGEB2	0.0					
MAGEB3	0.0					
MAGEB4	0.0					
MAGOH	61.93028914099412	-0.039064681358063194	0.35248725906363976	-0.11082579682975227	0.9117544884471385	0.9385367891584322
MAK	2.278488704523205	4.150749938678453	2.288830895815101	1.8134803869817055	0.06975776094369408	0.1334625256228251
MAL	0.0					
STS	2.885993990870105	4.5013763468423535	1.5207257525789197	2.9600184906507327	0.0030762057846180223	0.010515707393732232
MAN1A1	9.530997058220423	1.691858805190316	0.5883179238103485	2.8757560100033728	0.004030611400735682	0.013198894314700218
MAN2A2	4.428582336254363	2.387393600526985	0.7285120336779959	3.277081901411966	0.0010488594040252042	0.004233419567940932
MAN2C1	6.166012802736218	0.6451925927467946	0.4940777502130283	1.3058523531339168	0.19160277240374468	0.29366530261585894
MAN2A1	32.91160412656032	-1.2936076905436227	0.36692443985050005	-3.5255424552005614	0.0004226164310758607	0.0019382283960515789
MAN2B1	16.750638920576318	0.0626028353760981	0.30024135514554695	0.20850836936087752	0.8348320484422445	0.8819456136108547
MANBA	19.049959323240973	0.18675779497193062	0.5778382780836367	0.32320080211941093	0.7465431734762545	0.8158453732628422
MAOA	6.151755906929145	2.2815174384325823	1.2323879594752176	1.8512980599097308	0.06412668505424633	0.1249118320865863
MAOB	0.9391282346462332	1.1875987507560892	1.7038653341943122	0.6970027072695013	0.48580109955307615	0.5953195035778013
MAP1A	34.94277692461633	7.114728793405613	1.3965680731310255	5.094437521727673	3.497781573548433e-07	4.215783599291843e-06
MAP1B	109.82485571635662	3.4653449030807804	0.7097308777024959	4.882618203534579	1.04686445920766e-06	1.1117444331218412e-05
MAP2	1.2398560773669325	0.7620382362655078	1.2415551536141307	0.613777192295676	0.5393625707713592	0.6434324305087631
MAP4	83.83250892207408	1.9489887669497408	0.4068300374244241	4.79067076582761	1.6622468467469292e-06	1.674513842547964e-05
MAP6	1.287514142544992	3.330842218236092	2.385538817427242	1.3962641034818046	0.16263497922588777	0.2584840872076544
MAPT	0.0					
MARK1	6.529827153156669	-5.714048607510629	1.1150987117863014	-5.124253617293816	2.9871867727863216e-07	3.6547162238248763e-06
ARSD	2.7575872004966087	0.7606239686437173	0.9351326628272245	0.8133861631397753	0.41599669003380113	0.5312112452407662
MARK3	26.387544592422977	-0.8906852411950911	0.3682731483327299	-2.4185451620012457	0.015582711081869078	0.04026251742527168
TBC1D3B	0.0					
TBC1D3C	0.0					
DNAJB3	0.0					
MARS	79.20211009588292	-0.6985627900798295	0.26752009437091967	-2.611253527412652	0.00902109887310901	0.02565480576062766
ACBD7	7.345407609478054	-3.461526304064991	0.7860945719653016	-4.403447660770495	1.065439971276189e-05	8.255121308057666e-05
C10orf105	0.0					
C10orf62	0.0					
AGAP6	2.4211686157969097	-0.8996721013499733	0.8278536158504343	-1.0867526385395583	0.27714614389456316	0.39042770201473187
MAS1	0.0					
PRR26	0.2930902643430933	1.1980120812353032	3.2644105166210533	0.36699185814269125	0.7136250911940973	
C10orf55	0.09623134764191538	-0.29279834436368635	3.363572588700402	-0.08704980690689244	0.930631922144746	
MAT1A	0.36846000403148654	-2.408737984238305	3.4120829515322355	-0.7059435595364506	0.4802232373034442	
DDI1	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
DEFB103A	0.0					
IDNK	1.4164433863682524	3.4575245797975103	1.5704252483099994	2.2016486193903835	0.02769013874000941	0.06404102332997798
LCN10	0.0					
MAT2A	92.94114412568592	-1.515814170639608	1.062415579684205	-1.4267619937295841	0.15364850961545792	0.2474056651183828
MATK	2.9162626408723393	-5.682446811006619	1.6293046112205096	-3.48765158575836	0.00048728261346549765	0.0021958443883502714
MATN1	0.0					
MATN2	6.672161518476995	1.5057335385025792	0.5601850479016232	2.68792168613363	0.007189825678681733	0.02124743757794197
MATN3	3.4585743266434332	0.7210362638694682	0.6532816917044381	1.1037141757153117	0.26971714439581507	0.38240093211165327
BLID	0.5124358054087202	1.999006550311422	2.6593318355518196	0.7516950399296904	0.45223447393568006	
MAX	20.537292999102576	0.045898647823168014	0.35190471007812946	0.13042919434916814	0.8962268701197416	0.9275910253246437
DENND6B	0.14621719086168816	0.1983072266055866	3.3195562085135633	0.05973907780112118	0.9523634477128006	
C8orf82	4.91786413797758	-0.9509458283579851	0.6196817609992878	-1.5345712722357792	0.12488917373777104	0.2108637415647899
ARSE	0.6809590938189726	-0.8663719069290765	1.7283156890415312	-0.5012810520799812	0.6161733384848467	
MAZ	26.27682999364407	-0.6739934295283795	0.4486384772701228	-1.5023085706547004	0.13301743622790244	0.22110122215525882
MB	0.0					
PIM3	18.69704735957886	-2.1074894253657765	0.6082497450061839	-3.4648422669611647	0.0005305425526822135	0.002365343659646316
STX19	0.08798476565566182	-0.29279834436368635	3.363572588700402	-0.08704980690689244	0.930631922144746	
MBD1	13.272484684218984	0.4102162040189114	0.38616729068053046	1.06227589420119	0.28811045449799266	0.4022817965401808
MBL2	0.0					
MBNL1	40.70487029461527	3.962081638566957	0.5215757515015473	7.596368556553195	3.0455634464784426e-14	1.947397384803505e-12
MBP	10.526119012137139	0.5890724723662061	0.7924227378039129	0.743381586952864	0.45725068888458575	0.5702984120328528
MC1R	0.631444201334983	2.3094439132443685	2.1800631115092024	1.0593472735042055	0.28944165297130164	
MC2R	0.0					
MC3R	0.0					
ARSF	0.0					
MC4R	0.0					
MC5R	0.0					
MCAM	9.694196811317916	1.3796015194257303	0.6070742787379168	2.2725415451530364	0.023053821680986727	0.05541001930125298
MCC	6.774598053805318	1.0576333058314924	0.9425048203396809	1.1221516145140975	0.26179798132625376	0.37382110548907094
CHST6	2.6956182869150056	-2.2684401735429796	0.9766488293935269	-2.3226774100078744	0.020196488711191375	0.04963931647830549
MCF2	0.08798476565566182	-0.29279834436368635	3.363572588700402	-0.08704980690689244	0.930631922144746	
ART1	0.0					
MCL1	110.50040423678679	-1.4896280144932335	0.3235234384186194	-4.604389783239588	4.136770296209914e-06	3.700855841579841e-05
MCM2	36.8069110875761	-0.9708256995196037	1.2929294350882854	-0.7508729194128932	0.45272913945936744	0.5658648472522485
MCM3	108.26142300484753	-2.0482483818016495	0.6778612120741597	-3.021633846749098	0.0025141446139027718	0.008897274370610189
MCM4	99.61303158094329	-1.459972975762902	0.879861878495602	-1.6593206404841412	0.09705119822812712	0.1727835590963535
MCM5	52.7255303167175	-1.2755170022549558	1.178265962079932	-1.082537426442627	0.27901379447054	0.39224005890101715
MCM6	62.16315790942628	-1.9460731086091274	0.6713560671368166	-2.8987197760924297	0.0037468960727879896	0.012417086848963798
MCM7	109.41814946382947	-1.3605355712705949	0.7341577083094264	-1.8531925169096886	0.06385476985790157	0.12446199246007479
CD46	63.90563001935598	0.11617865214772401	0.2586175483702003	0.4492295781159409	0.6532660525511791	0.7400027293654335
SMCP	0.0					
ADAM11	0.2790341143553382	-0.7736969994775301	2.823126537351583	-0.2740567910226747	0.7840409787350873	
MDFI	10.857848198534523	-7.609859318605335	1.5569388314976855	-4.887706032282005	1.020177085065714e-06	1.0891152378263058e-05
DNAJB9	24.119114437057558	1.733560001912569	0.6144610749246578	2.8212690317692286	0.004783406890097026	0.015153483782995768
ART3	0.0					
MDH1	137.95082103820545	0.874682701440859	0.3062926613411017	2.8557089732775927	0.004294085399246101	0.013885771497322565
MDH2	155.10020631480884	0.31128768801131484	0.26113732448618093	1.1920459422022904	0.23324323155500903	0.34380878672188847
MDK	98.34283059808219	-3.0836255914078397	0.5370817990719046	-5.741444965620597	9.387206748218019e-09	1.6870587985813714e-07
MDM2	70.8836507001662	1.6033699809919426	0.6376039519731914	2.5146801176968827	0.011914042758260994	0.03230886282815018
MDM4	13.639286608006291	-0.1619768478010046	0.6444148125997914	-0.25135494193178803	0.8015397007122332	0.8577825445839187
ME1	8.917234370694116	1.7899909050153395	0.5078062739500211	3.5249483845319967	0.00042356531335359783	0.001941847166767117
ART4	0.7013731234049948	2.44762183955224	2.4996218317253516	0.9791968562951706	0.32748272164887005	
ME2	25.972743946067293	-1.4143431413414305	0.5786460635379204	-2.444228398779636	0.014516233425078828	0.037967216336121136
MEA1	85.60077586473558	1.9002284480764462	0.36990427735037423	5.137081576043916	2.790378504746795e-07	3.4451532981878874e-06
MECP2	11.31208083157482	1.0317001190287463	0.4088099671304431	2.5236667448950705	0.01161379675990799	0.03164297305138421
MEF2A	17.25326361813723	1.5884473442160845	0.4415220179444109	3.597662811044851	0.0003210895053251838	0.001529171462248396
MEF2C	2.5732186754155904	4.326835633585975	2.2682385932018176	1.9075751759775266	0.05644614612850496	0.11321871469282634
MEF2D	7.722189786814448	0.17850241970122385	0.6023252987942286	0.29635550766099455	0.7669585996753592	0.8318703711682831
ARVCF	4.97631677677651	-2.625665342748908	0.6920108932170863	-3.7942543513187554	0.0001480878100176423	0.0007944336580102978
MEFV	0.0					
MEIS1	6.086621652415164	5.568041919713055	1.5653215863137528	3.5571233211096835	0.00037493816892870615	0.001747936997050979
MEIS2	6.31900881763757	5.626706025306006	1.5028360021849605	3.7440585779987874	0.00018107140892165957	0.0009417108505947097
MAP3K1	5.979892340585633	-2.9460824439930002	0.6475146838335708	-4.54983109657205	5.368899350609859e-06	4.612924908808994e-05
MAP3K3	7.720052226144344	0.6117098336550256	0.4597688959805462	1.3304724156044438	0.1833626689705058	0.2839970761502645
MAP3K4	14.76198488242912	-1.442453074659443	0.4579758418961233	-3.149626994924802	0.0016347903958636655	0.006166118757947119
MAP3K5	2.343043528193757	4.19867363348211	1.5089028777081155	2.7826003220694417	0.005392519069788466	0.01676829131785515
RAB8A	31.74246366639537	-0.14305955512479152	0.5333563467291117	-0.268225091914863	0.7885260618607854	0.848786447893217
MEN1	14.381605248127757	-1.196952372992216	0.4503698437032229	-2.657709857192311	0.007867359198183628	0.022948510659959877
MEOX1	0.4975793899569972	1.949298237611753	2.7102370809533873	0.7192353212605456	0.47199593977187726	
MEOX2	0.04399238282783091	-0.8698721096059526	3.4372168797682616	-0.25307454840167076	0.8002106062415896	
MEP1A	0.0					
MEP1B	0.0					
MEST	88.659732849611	0.3514166658021428	0.34865325655773616	1.0079259527694933	0.31349001141263655	0.4285574601836527
MET	11.169296558167796	2.2709170448820597	0.7277323672560176	3.1205387406977136	0.0018052055114087123	0.006717133769710397
METTL1	13.73516509463114	1.1853579022533647	0.50647422811325	2.340411093905282	0.01926252402369213	0.04776901497526754
MFAP1	41.89455474969231	0.42501635706020113	0.38707064815930875	1.0980330311309858	0.2721900660578819	0.3851429201650602
MFAP2	44.552951457101024	-1.74315153890651	0.5115550738487071	-3.407554001550278	0.0006554793681390843	0.0028239073913197644
MFAP3	13.6270590001576	0.922435430018339	0.39025056527770746	2.3637004327256306	0.01809343643541861	0.045379264916164466
MFAP4	515.1874703941504	7.947097772171225	1.1577952135368115	6.863992594937906	6.6962103279550195e-12	2.574438584630555e-10
MFGE8	102.68417879382291	-1.8330659028433725	0.521600265869619	-3.5143116727275054	0.00044089517699327243	0.002012085472356213
MFNG	0.48887810825286854	-2.9600853300020282	2.6815528150627665	-1.1038698597971646	0.2696495950029828	
MGAT1	21.26970555965859	0.8227757938857305	0.4324385443849091	1.9026421316259596	0.057087257644738	0.11408999722420167
SCGB2A1	0.0					
MGAT2	17.507256214316627	1.4403305465396363	0.567545952502456	2.537821898277749	0.011154473426981159	0.030618097077359716
MGAT3	2.056905492101787	-1.0330397229835038	0.9557820463924165	-1.0808318976933027	0.27977189672162495	0.3930329293791653
MGAT5	10.60076601222578	0.34192580406610906	0.387179094837359	0.8831205212919376	0.3771711576556209	0.49351129718450604
SCGB2A2	0.0					
VCX3B	0.0					
MIA2	1.0806621694551994	0.4365306900977269	2.035057662788336	0.214505317505163	0.8301530207011716	0.8787600460484911
KITLG	6.013914741107637	-0.19017199858279885	0.7008491027700411	-0.27134514095996076	0.7861255908129675	0.8467629934202272
MGMT	9.033704468393319	-1.2316961181328943	0.4819589925101423	-2.5556035622822715	0.01060038120149814	0.02933107685991521
MGP	299.4542975990808	11.191374419697404	3.208250955727038	3.488310164677024	0.00048608385319324387	0.0021928825593927666
MGST1	194.66591779006222	0.892027910407923	0.5252119413444862	1.6984151352774408	0.08942943747738788	0.16206417600131046
MGST2	12.383542268896127	1.291425327703768	0.6890476328026063	1.874217784409292	0.06090041386724153	0.12008232979673512
MGST3	175.06737896183336	3.281320588483626	0.6025954810324821	5.445312306128546	5.1714569178849056e-08	7.804724235451393e-07
CIITA	0.1604572332398836	0.3151127283948102	3.311042401500174	0.09517024857550549	0.9241796008972137	
CD99	11.444525910430414	2.3429025414115787	2.5341928582773594	0.9245162749784515	0.3552175819116231	0.47221122690057
ASAH1	63.05039395376359	2.3536523979450275	0.6246828402234742	3.7677558056549647	0.00016472171422849142	0.0008704672058120671
MICB	1.6895735559117186	0.08506064815301097	2.0207229780814573	0.04209416583849134	0.9664236310368424	0.976389246857929
MID1	15.470849357846264	-1.442475306979808	0.4319762423506119	-3.3392468510085984	0.0008400587842318069	0.0034963597703433443
